"date","close","volume","open","high","low"
"2011/05/04","199.9700","6546629.0000","198.2500","201.8600","195.3700"
"2011/05/03","198.4500","6040527.0000","201.0000","202.5900","196.6900"
"2011/05/02","201.1900","9389069.0000","196.5700","203.4200","196.1800"
"2011/04/29","195.8100","5697726.0000","194.3800","196.5900","193.7800"
"2011/04/28","195.0700","7256648.0000","195.9600","196.7900","192.2700"
"2011/04/27","196.6300","23591390.0000","183.2000","197.8000","182.7500"
"2011/04/26","182.3000","10749490.0000","186.2700","186.4200","180.7380"
"2011/04/25","185.4200","3434544.0000","185.6500","186.3500","183.7700"
"2011/04/21","185.8900","3347589.0000","184.5600","185.9700","183.0460"
"2011/04/20","183.8700","4050432.0000","181.6200","185.0000","181.5900"
"2011/04/19","178.8200","2636968.0000","178.3500","179.4700","176.6000"
"2011/04/18","178.3400","4615185.0000","178.3800","178.9100","175.3700"
"2011/04/15","180.0100","4267836.0000","181.0000","181.7800","179.0196"
"2011/04/14","181.8200","3582278.0000","181.3900","182.0800","179.3600"
"2011/04/13","182.2900","4222210.0000","180.8300","182.8800","179.8000"
"2011/04/12","180.4800","5328514.0000","183.0600","184.5900","179.4200"
"2011/04/11","184.0400","3296528.0000","184.8600","186.4900","181.8500"
"2011/04/08","184.7100","3724338.0000","185.2600","186.2200","182.7800"
"2011/04/07","184.9100","4558622.0000","182.7800","185.1700","181.7600"
"2011/04/06","182.7600","5426993.0000","186.1500","188.2700","181.1200"
"2011/04/05","185.2900","5563257.0000","182.1050","186.3600","181.8000"
"2011/04/04","182.9400","4186165.0000","180.8900","183.6100","180.6900"
"2011/04/01","180.1300","5683257.0000","181.5800","183.2500","178.5900"
"2011/03/31","180.1300","4824628.0000","179.3100","181.5700","178.5000"
"2011/03/30","179.4200","6855341.0000","177.7800","181.1600","177.6600"
"2011/03/29","174.6200","4883007.0000","170.7300","174.8400","170.0700"
"2011/03/28","169.3500","3395638.0000","171.8000","172.5000","169.2500"
"2011/03/25","170.9800","4288665.0000","171.6400","173.4900","170.3000"
"2011/03/24","171.1000","6279539.0000","168.2100","172.0000","167.3600"
"2011/03/23","165.3200","4715277.0000","162.3000","166.2600","160.8200"
"2011/03/22","162.6000","3609915.0000","164.0700","164.4400","162.2500"
"2011/03/21","164.5250","4053592.0000","163.3700","165.7900","161.7200"
"2011/03/18","161.8200","7442104.0000","161.1900","163.5400","160.5900"
"2011/03/17","160.9700","6469510.0000","165.9100","166.3000","160.7800"
"2011/03/16","164.7000","5199781.0000","164.7000","168.1400","162.8701"
"2011/03/15","165.0800","4934462.0000","161.3900","166.8800","160.7600"
"2011/03/14","166.7300","4020299.0000","166.6000","168.0800","164.5700"
"2011/03/11","168.0700","4608522.0000","165.5000","169.2000","164.1200"
"2011/03/10","166.1400","5994813.0000","167.0700","168.4700","164.8200"
"2011/03/09","169.0500","7104954.0000","166.6700","169.7500","163.9000"
"2011/03/08","166.8900","4216130.0000","169.3900","169.7100","166.7200"
"2011/03/07","169.0800","5929543.0000","171.9200","172.0900","166.2400"
"2011/03/04","171.6700","4921178.0000","172.6200","172.7500","169.5100"
"2011/03/03","172.7900","4136929.0000","173.7100","174.4600","172.0500"
"2011/03/02","172.0200","5180717.0000","169.0900","173.3000","168.3500"
"2011/03/01","169.4400","5834044.0000","173.5300","173.9600","168.6700"
"2011/02/28","173.2900","6781774.0000","173.9100","175.8900","172.1500"
"2011/02/25","177.2400","4174914.0000","178.9500","180.7500","177.1000"
"2011/02/24","177.7500","4656028.0000","176.8600","179.7500","174.5600"
"2011/02/23","176.6800","5476553.0000","180.2500","181.1500","174.3900"
"2011/02/22","180.4200","5633057.0000","183.6800","184.7200","179.3200"
"2011/02/18","186.5000","4175359.0000","187.5400","188.5000","185.1300"
"2011/02/17","187.7600","3423976.0000","185.7700","189.0900","185.3100"
"2011/02/16","186.6200","4625871.0000","189.7700","190.0000","186.3500"
"2011/02/15","189.0300","3888592.0000","188.7300","190.4900","188.2500"
"2011/02/14","190.4200","4059879.0000","189.2500","191.4000","188.3500"
"2011/02/11","189.2500","4487709.0000","185.5620","189.5000","185.3700"
"2011/02/10","186.2100","5330311.0000","184.3900","187.2400","183.6000"
"2011/02/09","185.3000","8305279.0000","183.1500","186.4700","182.2600"
"2011/02/08","183.0600","7790421.0000","176.6600","183.1100","176.5900"
"2011/02/07","176.4300","5253482.0000","176.1500","177.5500","174.7700"
"2011/02/04","175.9300","4346782.0000","174.0000","177.1900","173.7500"
"2011/02/03","173.7100","3677371.0000","173.5000","174.6700","171.9500"
"2011/02/02","173.5300","4546911.0000","171.4200","175.2000","170.8700"
"2011/02/01","172.1100","5077078.0000","170.5200","173.1000","169.5100"
"2011/01/31","169.6400","6716002.0000","170.1600","171.4400","167.4100"
"2011/01/28","171.1400","19898780.0000","171.4500","173.7100","166.9000"
"2011/01/27","184.4500","14227590.0000","177.4800","185.0000","177.3100"
"2011/01/26","175.3900","3740065.0000","177.5100","177.8900","174.6300"
"2011/01/25","176.7000","4650139.0000","175.5020","176.7500","174.2800"
"2011/01/24","176.8500","5588309.0000","177.9500","178.4900","174.1475"
"2011/01/21","177.4200","6798508.0000","183.0000","183.2500","176.8400"
"2011/01/20","181.9600","5705920.0000","185.2900","186.8500","181.0000"
"2011/01/19","186.8700","3880546.0000","190.9000","191.0000","186.2100"
"2011/01/18","191.2500","3882375.0000","188.6600","191.6000","188.2500"
"2011/01/14","188.7500","3661703.0000","185.5000","188.9400","184.9200"
"2011/01/13","185.5300","3366093.0000","183.6000","186.4500","183.5100"
"2011/01/12","184.0800","2637712.0000","185.3600","185.3800","183.3000"
"2011/01/11","184.3400","2813855.0000","185.4200","186.0000","183.2100"
"2011/01/10","184.6800","3375893.0000","185.0400","185.2900","182.5100"
"2011/01/07","185.4900","5221515.0000","187.8800","188.4500","183.7400"
"2011/01/06","185.8600","3166150.0000","186.5000","187.4100","185.2500"
"2011/01/05","187.4200","3396012.0000","184.1000","187.4500","184.0700"
"2011/01/04","185.0100","5031322.0000","186.1500","187.6995","183.7800"
"2011/01/03","184.2200","5324837.0000","181.3700","186.0000","181.2100"
"2010/12/31","180.0000","3449215.0000","181.9600","182.3000","179.5100"
"2010/12/30","182.7500","1960269.0000","183.9200","184.5500","182.7500"
"2010/12/29","183.3700","3120078.0000","181.8000","184.3500","180.4100"
"2010/12/28","181.0900","1974053.0000","182.1000","182.7700","181.0500"
"2010/12/27","182.1400","2246507.0000","181.9020","183.1400","180.4500"
"2010/12/23","182.5900","3357116.0000","184.3400","184.9800","181.8905"
"2010/12/22","184.7600","2576127.0000","185.0000","185.4500","184.1100"
"2010/12/21","184.7500","5108401.0000","183.8800","185.6500","182.6001"
"2010/12/20","183.2900","8718449.0000","179.2700","183.9800","178.0400"
"2010/12/17","177.5800","4505069.0000","178.4100","178.7500","177.0200"
"2010/12/16","178.0400","4116580.0000","175.5800","178.3000","175.0400"
"2010/12/15","175.5700","5807078.0000","173.7200","179.0000","173.5909"
"2010/12/14","173.9400","3684076.0000","174.2800","175.7600","173.0900"
"2010/12/13","174.2500","4200716.0000","176.3300","177.9400","173.7300"
"2010/12/10","175.6200","3556683.0000","174.8800","175.9500","173.3600"
"2010/12/09","174.8500","4552472.0000","177.7700","178.1100","173.8000"
"2010/12/08","176.2900","3726520.0000","177.4900","178.1600","175.2000"
"2010/12/07","176.7700","5073128.0000","180.5000","181.4700","176.5700"
"2010/12/06","178.0500","5645758.0000","175.5200","178.4300","174.6000"
"2010/12/03","175.6800","4816014.0000","175.5000","176.4000","174.0500"
"2010/12/02","176.5300","5537029.0000","176.8600","177.4500","173.9200"
"2010/12/01","176.5500","5768943.0000","179.1600","179.3200","176.0000"
"2010/11/30","175.4000","6761320.0000","176.9500","177.7000","174.9000"
"2010/11/29","179.4900","9688913.0000","179.9900","181.8425","177.5700"
"2010/11/26","177.2000","4272138.0000","177.3600","178.3800","176.1600"
"2010/11/24","177.2500","10039970.0000","171.5300","177.8900","171.5300"
"2010/11/23","168.2000","6443924.0000","168.6100","168.8100","164.6200"
"2010/11/22","170.3900","6141958.0000","165.1000","170.6000","165.0000"
"2010/11/19","164.8200","4463145.0000","163.9500","164.9900","162.8400"
"2010/11/18","164.1700","6216159.0000","160.7401","165.0000","160.7401"
"2010/11/17","158.3500","4524492.0000","157.8400","160.8500","157.5500"
"2010/11/16","157.7800","6562757.0000","158.7400","160.9100","156.7700"
"2010/11/15","158.9000","9631338.0000","165.1600","165.3500","158.5600"
"2010/11/12","165.6800","7158059.0000","170.1200","171.2600","165.0500"
"2010/11/11","170.3700","5684645.0000","171.0000","172.0500","169.4201"
"2010/11/10","173.3300","5429930.0000","170.5900","173.3700","169.4100"
"2010/11/09","170.2700","3975419.0000","172.6700","173.1400","169.0600"
"2010/11/08","171.9900","5700243.0000","170.8400","173.2000","168.7800"
"2010/11/05","170.7700","5211061.0000","169.3500","171.6500","168.5900"
"2010/11/04","168.9300","7378763.0000","169.8600","172.5300","168.4000"
"2010/11/03","168.4700","6110743.0000","165.4000","168.6100","162.2900"
"2010/11/02","164.6100","4248285.0000","163.7500","165.9400","163.3600"
"2010/11/01","162.5800","5239749.0000","164.4500","164.5800","161.5200"
"2010/10/29","165.2300","4955010.0000","165.8000","168.5000","164.8100"
"2010/10/28","166.8400","4682574.0000","168.3100","168.4900","165.0500"
"2010/10/27","167.5100","5716233.0000","168.9100","169.7500","166.5400"
"2010/10/26","169.9500","4688933.0000","167.5700","171.0000","167.5000"
"2010/10/25","169.0000","6528930.0000","171.5700","171.9900","168.3200"
"2010/10/22","169.1300","16301100.0000","162.4500","170.1700","162.2700"
"2010/10/21","164.9700","13330930.0000","162.6700","166.1300","161.2900"
"2010/10/20","158.6700","5769607.0000","158.7800","159.8700","156.5700"
"2010/10/19","158.6700","7524308.0000","160.6800","162.8000","157.0000"
"2010/10/18","163.5600","6321981.0000","165.0000","165.1900","161.8200"
"2010/10/15","164.6400","10107670.0000","158.4200","164.8800","156.7500"
"2010/10/14","155.5300","4021169.0000","155.1600","156.9499","154.2300"
"2010/10/13","155.1700","5626115.0000","156.6900","156.7900","153.8500"
"2010/10/12","156.4800","5273634.0000","152.5100","156.9500","151.4000"
"2010/10/11","153.0300","4467691.0000","154.8900","156.6300","152.3400"
"2010/10/08","155.5500","6918222.0000","155.1800","156.2800","152.7800"
"2010/10/07","156.2700","4621434.0000","156.5100","157.4000","153.3900"
"2010/10/06","155.4000","6041407.0000","160.6000","160.6800","154.6000"
"2010/10/05","160.8700","5600966.0000","157.0800","161.2100","157.0145"
"2010/10/04","155.3900","5345175.0000","153.9500","155.9600","152.7900"
"2010/10/01","153.7100","8682507.0000","157.0800","157.4400","152.2000"
"2010/09/30","157.0600","7589267.0000","160.0100","160.9300","155.6000"
"2010/09/29","158.9900","7286928.0000","159.0300","161.7800","157.7500"
"2010/09/28","159.7000","8492700.0000","159.8400","160.8800","154.8900"
"2010/09/27","159.3700","6432586.0000","160.2200","161.2000","157.8800"
"2010/09/24","160.7300","10557460.0000","155.4300","160.8900","155.4200"
"2010/09/23","152.8500","7058947.0000","151.2000","155.9200","150.9700"
"2010/09/22","151.8300","6606912.0000","149.8400","152.7000","149.1000"
"2010/09/21","150.7300","7538326.0000","150.7600","153.3100","149.6000"
"2010/09/20","151.3048","6444540.0000","148.7000","151.9500","147.3500"
"2010/09/17","148.3250","7000830.0000","148.9000","148.9800","146.5000"
"2010/09/16","148.1300","5807015.0000","145.4000","148.2300","145.1600"
"2010/09/15","145.4500","4890672.0000","144.8800","145.6200","143.5600"
"2010/09/14","145.7500","4314983.0000","144.5000","146.7000","143.8320"
"2010/09/13","145.0700","5065518.0000","144.0700","145.7400","143.7600"
"2010/09/10","142.4400","5040466.0000","140.7500","142.6001","140.0400"
"2010/09/09","140.3800","4951908.0000","140.3870","141.3700","139.2600"
"2010/09/08","139.1400","5828329.0000","137.9300","139.7000","136.4500"
"2010/09/07","137.2200","3881020.0000","137.5600","138.6000","136.8900"
"2010/09/03","138.7900","6580351.0000","136.8900","139.5000","136.6250"
"2010/09/02","135.2100","5394586.0000","132.1700","135.2100","132.0500"
"2010/09/01","132.4900","7104589.0000","126.3600","132.5990","126.1700"
"2010/08/31","124.8300","4224415.0000","122.8500","125.9000","122.5000"
"2010/08/30","123.7900","3421382.0000","126.0300","126.9500","123.6900"
"2010/08/27","126.6400","5062662.0000","125.4600","126.6400","122.2500"
"2010/08/26","124.8600","4692398.0000","127.1500","127.5900","124.8200"
"2010/08/25","126.8500","5338860.0000","123.8500","127.3700","123.8300"
"2010/08/24","124.5300","5353140.0000","125.4100","125.4400","123.1800"
"2010/08/23","126.6000","3850967.0000","127.8600","129.2200","126.5000"
"2010/08/20","127.7600","4161728.0000","127.2000","128.0400","126.0200"
"2010/08/19","127.5700","5578981.0000","129.2200","130.0200","126.8200"
"2010/08/18","129.6500","7900633.0000","129.2500","130.8100","128.2600"
"2010/08/17","128.8600","5036228.0000","127.3400","129.9800","126.7900"
"2010/08/16","126.0700","4024643.0000","123.6100","127.3700","123.0400"
"2010/08/13","124.6900","3976496.0000","126.0600","127.4800","124.2600"
"2010/08/12","126.5600","4363805.0000","123.7600","127.0000","123.5500"
"2010/08/11","125.8900","5529588.0000","128.1000","128.1200","125.2000"
"2010/08/10","130.0000","5691287.0000","127.9500","130.0000","127.3800"
"2010/08/09","128.8300","5082836.0000","128.4600","129.9300","127.8501"
"2010/08/06","128.3200","5063069.0000","126.7200","128.4000","125.9000"
"2010/08/05","127.8300","4270736.0000","126.7700","128.0000","125.8200"
"2010/08/04","127.5800","9256104.0000","123.0600","128.4700","123.0000"
"2010/08/03","122.4200","5952643.0000","120.0000","122.8700","119.6800"
"2010/08/02","120.0700","5468786.0000","119.1500","120.3800","117.5700"
"2010/07/30","117.8900","7076347.0000","115.5300","118.7400","114.5100"
"2010/07/29","116.8600","6175625.0000","117.9900","118.8700","115.5200"
"2010/07/28","117.1300","5433407.0000","117.0000","118.2000","116.4000"
"2010/07/27","117.1300","7779106.0000","118.4300","118.5000","115.0658"
"2010/07/26","118.4000","11116300.0000","118.2600","118.6000","114.8800"
"2010/07/23","118.8700","42394400.0000","105.9250","119.2800","105.8000"
"2010/07/22","120.0700","13836760.0000","118.7100","120.8700","118.0200"
"2010/07/21","117.4300","4997233.0000","120.6200","121.2500","117.2600"
"2010/07/20","120.1000","6782839.0000","120.6100","120.7100","117.5100"
"2010/07/19","119.9400","5022593.0000","118.3800","120.7400","117.0000"
"2010/07/16","118.4900","6223925.0000","121.2800","121.9200","118.0100"
"2010/07/15","122.0600","6047638.0000","120.1300","122.4800","119.2600"
"2010/07/14","123.3000","5251489.0000","123.0300","123.7500","121.4749"
"2010/07/13","123.6500","7062190.0000","120.6900","124.8800","120.3000"
"2010/07/12","119.5100","4778776.0000","117.8100","119.7000","117.3200"
"2010/07/09","117.2600","4063873.0000","116.5500","117.4000","114.6500"
"2010/07/08","116.2200","6770843.0000","115.0200","117.4800","114.0700"
"2010/07/07","113.4300","4933141.0000","109.8400","113.6300","109.8100"
"2010/07/06","110.0600","5215831.0000","110.6500","112.5300","109.0000"
"2010/07/02","109.1400","4474434.0000","110.9200","111.2900","108.5600"
"2010/07/01","110.9600","8527141.0000","108.9000","111.6900","106.7000"
"2010/06/30","109.2600","9732358.0000","108.5800","112.6800","108.1100"
"2010/06/29","108.6100","12831720.0000","116.2600","116.4800","106.0100"
"2010/06/28","117.8000","5607767.0000","118.8500","120.0400","117.1000"
"2010/06/25","121.0000","5678541.0000","118.1400","121.7600","117.6260"
"2010/06/24","118.3300","7761668.0000","120.6100","120.8500","116.8000"
"2010/06/23","121.4500","5453670.0000","122.1100","123.2200","120.0400"
"2010/06/22","122.3070","6189684.0000","122.6500","125.2300","121.5500"
"2010/06/21","122.5500","5311494.0000","126.7900","127.4800","121.4100"
"2010/06/18","125.8300","3830211.0000","126.4800","127.4800","125.0700"
"2010/06/17","125.8900","3476868.0000","126.7400","127.8000","124.6900"
"2010/06/16","126.9000","3962820.0000","125.3900","127.9800","125.3650"
"2010/06/15","126.8400","4532656.0000","123.2000","126.9200","122.5000"
"2010/06/14","123.8300","3918871.0000","124.2400","125.7000","123.5000"
"2010/06/11","123.0300","4203517.0000","121.3900","123.5300","120.2900"
"2010/06/10","123.2100","6045179.0000","120.0000","123.5000","119.2000"
"2010/06/09","117.9100","7363130.0000","120.3100","121.4700","117.3600"
"2010/06/08","118.8350","11507850.0000","122.0000","122.0000","115.8000"
"2010/06/07","122.0100","6558899.0000","125.8400","126.6060","121.6744"
"2010/06/04","122.7700","5466912.0000","126.3300","128.2000","122.1800"
"2010/06/03","128.7600","5272208.0000","126.2500","129.1500","124.8500"
"2010/06/02","126.3100","4747192.0000","124.0200","126.4300","121.6500"
"2010/06/01","123.2400","3650661.0000","124.9700","126.5720","123.0200"
"2010/05/28","125.4600","3953851.0000","126.0700","127.6000","124.0100"
"2010/05/27","126.7000","4737057.0000","124.9800","126.8500","120.6000"
"2010/05/26","123.2100","6952267.0000","125.0500","125.7900","122.3000"
"2010/05/25","124.8600","7089564.0000","118.5400","125.1900","118.5000"
"2010/05/24","122.1200","4534949.0000","122.5700","124.5000","120.6500"
"2010/05/21","122.7200","7965654.0000","117.8950","124.9700","117.5200"
"2010/05/20","119.7100","8570437.0000","122.6400","125.0000","118.7800"
"2010/05/19","124.5900","6460003.0000","125.5100","127.9300","123.8000"
"2010/05/18","126.2800","5239262.0000","130.1400","131.2500","125.5100"
"2010/05/17","128.9100","5641703.0000","128.2400","129.9500","125.8000"
"2010/05/14","128.5330","5273354.0000","130.3600","131.0000","126.7600"
"2010/05/13","131.4700","5929741.0000","133.9300","136.9900","131.0000"
"2010/05/12","133.8700","5895134.0000","131.4100","134.1300","129.6800"
"2010/05/11","130.4600","6041041.0000","129.9500","133.0800","128.4700"
"2010/05/10","131.2900","6796831.0000","129.7300","132.2100","129.2600"
"2010/05/07","124.9800","11926940.0000","127.9700","131.1800","123.7600"
"2010/05/06","128.7100","10187840.0000","130.0000","132.3300","120.6000"
"2010/05/05","130.9300","9455975.0000","128.0000","131.6100","127.5500"
"2010/05/04","129.8300","12651130.0000","135.6230","135.8100","128.3800"
"2010/05/03","137.4900","5653152.0000","137.2000","139.4400","136.1100"
"2010/04/30","137.1000","6102170.0000","141.4000","141.4000","136.9100"
"2010/04/29","141.7300","6307712.0000","140.0900","142.4500","139.7900"
"2010/04/28","139.3500","9229254.0000","142.5900","142.7500","138.6900"
"2010/04/27","142.0200","8630222.0000","145.5500","146.4400","141.1100"
"2010/04/26","147.1100","9309393.0000","143.2000","147.7300","142.9000"
"2010/04/23","143.6300","18962710.0000","145.3800","149.0900","142.4200"
"2010/04/22","150.0900","14717640.0000","147.0100","151.0900","145.8800"
"2010/04/21","146.4300","7307923.0000","145.1700","149.0000","143.5219"
"2010/04/20","144.2000","4297862.0000","143.8300","144.6400","142.1000"
"2010/04/19","142.4300","6016692.0000","142.3500","143.6700","139.1300"
"2010/04/16","142.1710","8396382.0000","144.8800","147.1700","141.4500"
"2010/04/15","145.8200","7826582.0000","144.5500","147.0900","144.0000"
"2010/04/14","144.2800","7881423.0000","140.3400","144.5000","139.2000"
"2010/04/13","140.1600","4779793.0000","141.2300","141.9800","139.1200"
"2010/04/12","141.2000","5443372.0000","140.0000","142.9150","139.6800"
"2010/04/09","140.0600","6007831.0000","140.7200","141.3300","139.0700"
"2010/04/08","140.9600","12675650.0000","134.7100","141.2500","134.7100"
"2010/04/07","134.8700","5938021.0000","135.9600","136.0800","133.8600"
"2010/04/06","135.5600","7922581.0000","131.2300","136.0000","131.1800"
"2010/04/05","131.4900","5815109.0000","132.8500","133.7400","130.7800"
"2010/04/01","131.8100","8771864.0000","135.8000","136.5100","131.1800"
"2010/03/31","135.7700","4597419.0000","136.0000","136.8000","134.4800"
"2010/03/30","136.5790","6191469.0000","135.7400","138.1900","135.3600"
"2010/03/29","135.1200","4625655.0000","135.3700","136.6300","134.3300"
"2010/03/26","135.0600","6565051.0000","134.8950","136.9900","133.7600"
"2010/03/25","134.7300","16192160.0000","129.1400","136.9100","128.0400"
"2010/03/24","128.0400","4696319.0000","128.6400","129.4000","127.2000"
"2010/03/23","129.2600","4211062.0000","130.8900","130.9400","128.0700"
"2010/03/22","130.4700","5367478.0000","130.2000","130.9600","128.6400"
"2010/03/19","130.3500","8904925.0000","133.7100","133.7100","129.6600"
"2010/03/18","132.7600","5019797.0000","131.0200","132.8500","130.4400"
"2010/03/17","131.3400","4358719.0000","132.4100","132.6940","131.2200"
"2010/03/16","131.7900","4132313.0000","131.2400","132.2900","130.5000"
"2010/03/15","131.1300","6328484.0000","131.7000","132.0000","128.6300"
"2010/03/12","131.8200","6146668.0000","134.2000","134.2000","131.1800"
"2010/03/11","133.5800","7232975.0000","130.4500","133.6200","130.3600"
"2010/03/10","130.5100","5624051.0000","129.1100","131.1700","128.4800"
"2010/03/09","128.8200","6069424.0000","129.5900","130.8100","127.9700"
"2010/03/08","130.1100","5605222.0000","128.3000","130.8500","127.7100"
"2010/03/05","128.9100","6769021.0000","129.1300","129.4500","127.0700"
"2010/03/04","128.5300","7489729.0000","125.9600","128.8500","125.5700"
"2010/03/03","125.8900","6434791.0000","125.4000","126.9400","124.4300"
"2010/03/02","125.5300","12096460.0000","125.0100","127.3500","124.8000"
"2010/03/01","124.5400","13285570.0000","118.8500","124.6600","117.5300"
"2010/02/26","118.4000","5713949.0000","117.8800","119.4300","117.0000"
"2010/02/25","118.2000","9524339.0000","118.1700","118.3400","115.8500"
"2010/02/24","119.7200","7387899.0000","117.9600","119.8000","117.1500"
"2010/02/23","117.2400","7066220.0000","118.0100","119.2500","116.5100"
"2010/02/22","118.0100","6806986.0000","117.3700","118.9700","116.1800"
"2010/02/19","117.5200","7114712.0000","117.9100","119.0900","117.0000"
"2010/02/18","118.0800","9795116.0000","115.8390","118.5100","114.8200"
"2010/02/17","116.3100","8913604.0000","117.0750","117.1300","115.5500"
"2010/02/16","117.5300","8899183.0000","120.0600","120.5000","117.1800"
"2010/02/12","119.6600","7916984.0000","118.9900","119.9400","117.5000"
"2010/02/11","120.0900","8342057.0000","117.2100","120.4201","116.5000"
"2010/02/10","117.3600","6231079.0000","118.0000","118.6100","116.0000"
"2010/02/09","118.0300","9218504.0000","118.2000","119.0900","117.0000"
"2010/02/08","116.8300","9886656.0000","119.3750","121.0000","116.5600"
"2010/02/05","117.3900","11024210.0000","115.8800","117.6500","114.1000"
"2010/02/04","115.9400","12768990.0000","118.6400","120.3300","115.7400"
"2010/02/03","119.1000","12393930.0000","117.1200","119.6100","116.5600"
"2010/02/02","118.1200","23044030.0000","118.7900","118.9800","114.4000"
"2010/02/01","118.8700","37665920.0000","123.1800","124.8600","113.8200"
"2010/01/29","125.4100","29455530.0000","129.7700","131.8499","124.1400"
"2010/01/28","126.0300","26608080.0000","124.4300","127.2000","122.8000"
"2010/01/27","122.7500","14742240.0000","121.0300","123.3300","118.8000"
"2010/01/26","119.4800","9554626.0000","120.5600","122.9800","119.0610"
"2010/01/25","120.3100","12017660.0000","122.1000","122.2800","118.1200"
"2010/01/22","121.4300","11541820.0000","125.6000","127.6700","120.7600"
"2010/01/21","126.6200","9968673.0000","127.2600","128.1500","125.0000"
"2010/01/20","125.7800","9058265.0000","127.1300","129.2000","125.0800"
"2010/01/19","127.6100","8887799.0000","126.2000","128.0000","124.3300"
"2010/01/15","127.1400","15357930.0000","129.1800","129.6500","127.0600"
"2010/01/14","127.3500","9704087.0000","129.1400","130.3800","126.4000"
"2010/01/13","129.1100","10722930.0000","127.9020","129.7100","125.7500"
"2010/01/12","127.3500","9091645.0000","128.9900","129.8200","126.5500"
"2010/01/11","130.3080","8776711.0000","132.6200","132.8000","129.2100"
"2010/01/08","133.5200","9824568.0000","130.5600","133.6800","129.0300"
"2010/01/07","130.0000","11013600.0000","132.0100","132.3200","128.8000"
"2010/01/06","132.2500","7177363.0000","134.6000","134.7300","131.6500"
"2010/01/05","134.6900","8850716.0000","133.4300","135.4790","131.8100"
"2010/01/04","133.9000","7595545.0000","136.2500","136.6100","133.1400"
"2009/12/31","134.5200","4521867.0000","137.0900","137.2800","134.5200"
"2009/12/30","136.4900","6911762.0000","138.4000","138.4000","135.2800"
"2009/12/29","139.4100","8398118.0000","141.2900","142.5800","138.5500"
"2009/12/28","139.3100","8762341.0000","139.7500","141.9800","138.5300"
"2009/12/24","138.4700","5128777.0000","139.2000","139.7000","137.5400"
"2009/12/23","138.9400","9540970.0000","134.8000","139.0500","134.3500"
"2009/12/22","133.7500","8204643.0000","133.7600","135.9900","132.6500"
"2009/12/21","132.7900","9453413.0000","130.4800","133.2000","130.1900"
"2009/12/18","128.4800","9590876.0000","127.9100","128.7900","125.6474"
"2009/12/17","126.9100","8474409.0000","129.3600","130.0800","126.9000"
"2009/12/16","128.3600","10244760.0000","130.9300","131.4500","127.6500"
"2009/12/15","130.2300","7428301.0000","130.7600","132.4600","129.5912"
"2009/12/14","131.3800","10000040.0000","132.5000","132.6100","129.3500"
"2009/12/11","134.1500","8046588.0000","136.0700","136.2900","133.2000"
"2009/12/10","135.3800","11342710.0000","132.4100","136.1900","132.4000"
"2009/12/09","131.3100","12597970.0000","134.6000","134.7100","129.8200"
"2009/12/08","134.1100","7995927.0000","134.3000","136.0800","132.8700"
"2009/12/07","134.2100","7832487.0000","138.0000","139.0000","133.8400"
"2009/12/04","137.5800","14822540.0000","143.4200","143.4500","135.1100"
"2009/12/03","141.1700","16507260.0000","143.6200","145.9100","140.7700"
"2009/12/02","142.2500","11671330.0000","139.1500","142.6700","138.9600"
"2009/12/01","138.5000","9636956.0000","136.9400","139.3500","135.7500"
"2009/11/30","135.9100","10105970.0000","132.1900","136.0800","132.1600"
"2009/11/27","131.7400","4422567.0000","130.3000","133.0000","129.8800"
"2009/11/25","134.0300","5070210.0000","133.3100","134.2000","132.4000"
"2009/11/24","132.9400","7307500.0000","133.5700","134.3300","132.2200"
"2009/11/23","133.0000","6831721.0000","131.0500","133.0000","131.0000"
"2009/11/20","129.6600","6649397.0000","127.7600","129.9900","127.4100"
"2009/11/19","128.9900","5997722.0000","130.5400","130.5400","128.4800"
"2009/11/18","131.2900","5210737.0000","130.9000","131.4100","129.5300"
"2009/11/17","131.2500","7747027.0000","131.4000","131.8500","129.3200"
"2009/11/16","131.5900","8962770.0000","132.1200","134.5600","130.9800"
"2009/11/13","132.9700","7374373.0000","131.1600","132.9900","129.7500"
"2009/11/12","130.5300","7209150.0000","129.9800","132.1500","129.9800"
"2009/11/11","129.9100","7432239.0000","131.0800","131.3100","128.3300"
"2009/11/10","130.1500","10522320.0000","126.8000","130.6100","126.0000"
"2009/11/09","126.6700","8621572.0000","127.1100","128.3200","125.5910"
"2009/11/06","126.2000","13223430.0000","123.0000","126.9800","122.6700"
"2009/11/05","120.6100","9085096.0000","117.4600","120.9500","116.2500"
"2009/11/04","117.1000","7613673.0000","119.0000","119.2499","116.7600"
"2009/11/03","118.3700","9476207.0000","117.6700","118.8800","116.6300"
"2009/11/02","118.8400","11279600.0000","118.6600","119.5000","116.7100"
"2009/10/30","118.8100","13305830.0000","121.9700","122.9000","118.2100"
"2009/10/29","122.5770","12791660.0000","123.9000","124.3000","120.1200"
"2009/10/28","121.6400","16866740.0000","121.5700","125.1200","120.7600"
"2009/10/27","122.0700","20284080.0000","122.9300","124.2600","119.4200"
"2009/10/26","124.6399","32148560.0000","119.2100","125.6800","118.4900"
"2009/10/23","118.4900","58223030.0000","111.0500","119.6500","110.6200"
"2009/10/22","93.4500","15766520.0000","93.6600","94.1000","91.7000"
"2009/10/21","93.4200","7715346.0000","95.2700","96.6300","92.9106"
"2009/10/20","94.9800","7776005.0000","95.9100","96.1000","94.2700"
